course_id,Course Name,platform,domain,level,rating,enrollments,duration_hours,language,price,prerequisites
C0000991,Crash Course in Cloud Computing,NPTEL,Cloud Computing,Intermediate,3.76,33224,94,Spanish,41.02,Python Basics
C0000992,Blockchain Fundamentals Bootcamp,Coursera,Blockchain,Intermediate,3.63,31397,44,Spanish,9.44,Basic Programming
C0000993,Big Data Fundamentals with Spark,Skillshare,Big Data,Beginner,4.65,35824,26,English,84.09,Python Basics
C0000994,Blockchain Hands-on Workshop,Skillshare,Blockchain,Beginner,4.75,30985,51,English,64.98,Linear Algebra
C0000995,Big Data for Everyone,Coursera,Big Data,Advanced,3.72,23186,90,French,45.52,Linear Algebra
C0000996,Data Science Fundamentals with Python,FutureLearn,Data Science,Advanced,4.82,13017,38,Spanish,37.25,Python Basics
C0000997,Crash Course in Cybersecurity,edX,Cybersecurity,Beginner,4.15,27853,84,Spanish,2.56,None
C0000998,Blockchain Hands-on Workshop,Coursera,Blockchain,Intermediate,3.77,37129,38,Hindi,54.17,None
C0000999,Machine Learning Fundamentals using TensorFlow,Coursera,Machine Learning,Advanced,4.2,17746,59,French,93.46,Python Basics
C0001000,Cybersecurity Project-Based Bootcamp,Skillshare,Cybersecurity,Beginner,3.85,4829,13,Spanish,76.59,None
C0001001,Web Development Fundamentals Bootcamp,edX,Web Development,Beginner,3.99,20720,5,Hindi,29.01,Statistics
C0001002,Complete Guide to Web Development,Coursera,Web Development,Beginner,5,1928,24,Hindi,32.36,Statistics
C0001003,Advanced Big Data Concepts,Udemy,Big Data,Intermediate,3.69,44661,15,French,74.87,None
C0001004,Crash Course in Blockchain,edX,Blockchain,Intermediate,4.1,3331,22,Spanish,72.5,Linear Algebra
C0001005,Data Science Fundamentals Essentials,NPTEL,Data Science,Advanced,4.05,6987,58,English,8.61,Linear Algebra
C0001006,Cloud Computing Project-Based Bootcamp,edX,Cloud Computing,Intermediate,3.97,4053,34,English,98.98,None
C0001007,Advanced Cybersecurity Concepts,NPTEL,Cybersecurity,Beginner,4.58,23095,29,Hindi,90.32,Linear Algebra
C0001008,Complete Guide to Web Development,Skillshare,Web Development,Intermediate,4.36,17933,52,English,99.96,None
C0001009,Crash Course in AI,FutureLearn,AI,Beginner,4.53,965,89,English,66.06,Statistics
C0001010,Advanced Cloud Computing Concepts,Udemy,Cloud Computing,Beginner,4.91,26527,40,English,48.23,None
C0001011,Crash Course in AI,edX,AI,Advanced,5,35117,14,Hindi,26.22,Linear Algebra
C0001012,Cybersecurity Project-Based Bootcamp,NPTEL,Cybersecurity,Advanced,4.56,28298,34,English,1.03,Linear Algebra
C0001013,Complete Guide to AI,FutureLearn,AI,Advanced,4.07,4056,13,Hindi,50.47,Linear Algebra
C0001014,AI Hands-on Workshop,Skillshare,AI,Intermediate,3.88,26214,49,English,48,Python Basics
C0001015,Advanced Cybersecurity Concepts,edX,Cybersecurity,Beginner,4.19,5811,20,English,90.25,Basic Programming
C0001016,Complete Guide to Cybersecurity,NPTEL,Cybersecurity,Intermediate,4.99,32941,20,French,13.79,None
C0001017,Data Science Hands-on Workshop,Skillshare,Data Science,Advanced,4.53,48754,26,French,40.65,Statistics
C0001018,Complete Guide to Web Development,Skillshare,Web Development,Intermediate,3.74,19886,41,English,78.13,Python Basics
C0001019,Web Development Hands-on Workshop,Udemy,Web Development,Intermediate,4.15,3314,38,Spanish,28.85,Python Basics
C0001020,Cloud Computing Hands-on Workshop,edX,Cloud Computing,Beginner,3.77,28068,11,French,27.99,Basic Programming
C0001021,Cloud Computing Project-Based Bootcamp,Skillshare,Cloud Computing,Intermediate,3.96,11913,62,Spanish,67.2,Basic Programming
C0001022,Cybersecurity for Everyone,FutureLearn,Cybersecurity,Beginner,3.88,3084,71,Spanish,90.75,Linear Algebra
C0001023,Data Science Project-Based Bootcamp,FutureLearn,Data Science,Beginner,3.98,47932,20,Hindi,93,Linear Algebra
C0001024,Blockchain for Everyone,NPTEL,Blockchain,Advanced,4.94,1809,13,Hindi,58.12,Statistics
C0001025,Mastering Blockchain Bootcamp,NPTEL,Blockchain,Advanced,3.86,19111,96,Spanish,65.36,Statistics
C0001026,Cybersecurity Hands-on Workshop,NPTEL,Cybersecurity,Intermediate,3.81,36514,13,French,3.12,Basic Programming
C0001027,Advanced Web Development Concepts,FutureLearn,Web Development,Advanced,4.95,6082,22,Hindi,66.98,Statistics
C0001028,Blockchain Project-Based Bootcamp,Udemy,Blockchain,Intermediate,4.99,4850,13,French,7.51,Basic Programming
C0001029,Mastering Machine Learning Essentials,Coursera,Machine Learning,Beginner,3.58,43307,43,French,76.51,Python Basics
C0001030,Web Development for Everyone,Coursera,Web Development,Advanced,4.37,14744,36,French,99.42,Linear Algebra
C0001031,Cybersecurity for Everyone,Coursera,Cybersecurity,Intermediate,4.02,10817,96,French,56.61,Basic Programming
C0001032,Complete Guide to Data Science,Udemy,Data Science,Beginner,4.26,15643,75,Hindi,39.88,None
C0001033,Web Development for Everyone,Coursera,Web Development,Advanced,4.89,26817,57,French,46.1,Basic Programming
C0001034,Complete Guide to AI,Udemy,AI,Intermediate,4.92,14654,85,Spanish,98.77,Statistics
C0001035,Mastering Blockchain Bootcamp,NPTEL,Blockchain,Intermediate,3.52,2201,51,French,60.09,Basic Programming
C0001036,Blockchain Project-Based Bootcamp,Coursera,Blockchain,Advanced,4.13,41995,12,French,60.13,Basic Programming
C0001037,Advanced Big Data Concepts,FutureLearn,Big Data,Advanced,4.43,33696,75,English,61.46,Linear Algebra
C0001038,Crash Course in Web Development,Udemy,Web Development,Beginner,3.89,17041,15,English,12.82,None
C0001039,Machine Learning Hands-on Workshop,FutureLearn,Machine Learning,Beginner,3.86,8005,70,Hindi,47.39,Linear Algebra
C0001040,Cybersecurity Project-Based Bootcamp,FutureLearn,Cybersecurity,Intermediate,4.64,42246,45,French,29.77,Python Basics
C0001041,Mastering Blockchain with Spark,Udemy,Blockchain,Intermediate,4.88,32854,6,French,86.84,Basic Programming
C0001042,Web Development Fundamentals with Spark,edX,Web Development,Beginner,3.55,23184,99,French,75.63,None
C0001043,Crash Course in Cloud Computing,Udemy,Cloud Computing,Beginner,4.97,25075,95,Spanish,75.5,Statistics
C0001044,Data Science Hands-on Workshop,Skillshare,Data Science,Advanced,4.87,40937,76,Hindi,89.21,None
C0001045,Crash Course in Data Science,edX,Data Science,Beginner,4.22,44877,60,English,25.58,Linear Algebra
C0001046,Cybersecurity Fundamentals Masterclass,Coursera,Cybersecurity,Advanced,4.59,11302,81,French,73.72,Linear Algebra
C0001047,Mastering Big Data Essentials,Udemy,Big Data,Intermediate,4.59,13927,93,English,51.21,Python Basics
C0001048,Crash Course in Web Development,NPTEL,Web Development,Intermediate,4.07,47669,46,Hindi,73.22,Basic Programming
C0001049,Web Development Hands-on Workshop,Coursera,Web Development,Advanced,3.85,42416,79,Spanish,21.41,Python Basics
C0001050,Crash Course in Cloud Computing,Skillshare,Cloud Computing,Advanced,4.1,15781,51,Hindi,98.52,None
C0001051,Mastering Data Science Masterclass,Udemy,Data Science,Advanced,4.26,37533,28,French,87.25,Python Basics
C0001052,Machine Learning for Everyone,Udemy,Machine Learning,Advanced,4.64,16041,62,French,1.47,None
C0001053,Blockchain Fundamentals Essentials,edX,Blockchain,Beginner,4.58,35689,13,Spanish,24.27,Python Basics
C0001054,Mastering Machine Learning with Spark,edX,Machine Learning,Intermediate,5,22372,90,English,0.09,Basic Programming
C0001055,Mastering Cloud Computing with Python,Coursera,Cloud Computing,Beginner,4.98,35650,93,Spanish,60.57,Python Basics
C0001056,Blockchain Fundamentals using R,FutureLearn,Blockchain,Beginner,3.58,48958,49,English,8.12,Statistics
C0001057,Cybersecurity Fundamentals Bootcamp,Coursera,Cybersecurity,Intermediate,4.25,26461,47,English,61.83,Python Basics
C0001058,AI Project-Based Bootcamp,FutureLearn,AI,Beginner,4.27,47207,82,English,31.43,Linear Algebra
C0001059,Machine Learning Project-Based Bootcamp,FutureLearn,Machine Learning,Intermediate,3.55,3635,43,English,27.94,None
C0001060,Complete Guide to Web Development,Udemy,Web Development,Beginner,3.88,49305,91,English,86.51,Linear Algebra
C0001061,Web Development for Everyone,Udemy,Web Development,Beginner,4.49,2410,58,French,40.81,Statistics
C0001062,Data Science Project-Based Bootcamp,Coursera,Data Science,Beginner,4.26,12137,51,French,0.98,Statistics
C0001063,Mastering Web Development Essentials,Udemy,Web Development,Beginner,4.1,38207,48,English,22.1,Linear Algebra
C0001064,Advanced Big Data Concepts,Skillshare,Big Data,Intermediate,4.16,14761,95,French,42.67,Linear Algebra
C0001065,Advanced Machine Learning Concepts,Coursera,Machine Learning,Beginner,3.98,10541,20,French,15.27,Linear Algebra
C0001066,Complete Guide to Blockchain,NPTEL,Blockchain,Intermediate,4.87,39730,16,Hindi,91.51,None
C0001067,Advanced Web Development Concepts,NPTEL,Web Development,Intermediate,4.28,47503,36,English,27.38,Basic Programming
C0001068,Machine Learning Fundamentals from Scratch,FutureLearn,Machine Learning,Beginner,4.61,39255,31,Hindi,15.88,Python Basics
C0001069,Web Development Project-Based Bootcamp,edX,Web Development,Advanced,4.34,5604,89,English,41.81,Python Basics
C0001070,Web Development Hands-on Workshop,Coursera,Web Development,Advanced,3.59,16522,7,French,4.75,Statistics
C0001071,Blockchain Hands-on Workshop,edX,Blockchain,Intermediate,3.68,18322,34,English,0.86,Basic Programming
C0001072,Big Data Project-Based Bootcamp,NPTEL,Big Data,Beginner,3.91,29038,12,Spanish,86.59,Basic Programming
C0001073,Machine Learning for Everyone,Skillshare,Machine Learning,Advanced,4.86,10704,39,Hindi,31.04,Linear Algebra
C0001074,Machine Learning for Everyone,Udemy,Machine Learning,Beginner,4.96,46677,71,English,70.39,None
C0001075,Crash Course in Big Data,Skillshare,Big Data,Intermediate,4.08,43221,58,Hindi,99.31,None
C0001076,Cybersecurity Project-Based Bootcamp,NPTEL,Cybersecurity,Advanced,4.67,28465,43,English,88.33,Statistics
C0001077,Web Development Hands-on Workshop,Coursera,Web Development,Advanced,4.95,2176,68,Spanish,34.68,Basic Programming
C0001078,Web Development for Everyone,Coursera,Web Development,Intermediate,4.98,12003,53,Hindi,74.45,Statistics
C0001079,Web Development Hands-on Workshop,edX,Web Development,Beginner,4.69,37270,53,French,39,Statistics
C0001080,Big Data Fundamentals using TensorFlow,FutureLearn,Big Data,Advanced,4.78,1461,61,Spanish,26.42,Linear Algebra
C0001081,Cloud Computing for Everyone,NPTEL,Cloud Computing,Advanced,4.41,38100,71,Hindi,12.49,Statistics
C0001082,Advanced Data Science Concepts,Skillshare,Data Science,Beginner,4.28,35521,56,Spanish,13.07,Statistics
C0001083,Data Science Hands-on Workshop,Udemy,Data Science,Advanced,3.9,20955,11,French,85.28,Linear Algebra
C0001084,Machine Learning Project-Based Bootcamp,Udemy,Machine Learning,Beginner,4.11,10474,93,French,41.85,Statistics
C0001085,AI Fundamentals Bootcamp,FutureLearn,AI,Beginner,4.22,48975,62,French,11.93,Basic Programming
C0001086,Data Science Fundamentals Masterclass,FutureLearn,Data Science,Intermediate,4,28743,79,French,4.87,Python Basics
C0001087,Complete Guide to Blockchain,edX,Blockchain,Beginner,4.42,37272,68,Hindi,16.66,Statistics
C0001088,Mastering Blockchain using R,FutureLearn,Blockchain,Intermediate,4.99,5793,54,Hindi,67.98,Statistics
C0001089,Advanced Blockchain Concepts,FutureLearn,Blockchain,Beginner,3.54,48493,20,English,19.86,Linear Algebra
C0001090,Big Data Project-Based Bootcamp,FutureLearn,Big Data,Advanced,3.92,11730,14,French,5.56,Statistics
C0001091,Crash Course in Cloud Computing,NPTEL,Cloud Computing,Beginner,3.71,33031,25,Hindi,1.64,Linear Algebra
C0001092,Crash Course in Big Data,FutureLearn,Big Data,Intermediate,4.41,12334,20,English,10.98,Basic Programming
C0001093,Cloud Computing Project-Based Bootcamp,Skillshare,Cloud Computing,Beginner,3.83,2695,11,French,79.09,Linear Algebra
C0001094,Blockchain Hands-on Workshop,Coursera,Blockchain,Beginner,3.82,8697,23,Hindi,36.62,Python Basics
C0001095,Cybersecurity Fundamentals using R,Udemy,Cybersecurity,Beginner,3.62,43705,50,Spanish,9.62,Statistics
C0001096,Mastering Web Development from Scratch,edX,Web Development,Intermediate,4.39,45706,68,French,48.56,None
C0001097,Data Science Project-Based Bootcamp,edX,Data Science,Advanced,4.3,31605,82,Hindi,57.12,Statistics
C0001098,Machine Learning Project-Based Bootcamp,Udemy,Machine Learning,Beginner,4.68,32913,66,English,49.79,Python Basics
C0001099,Cloud Computing Fundamentals Bootcamp,Udemy,Cloud Computing,Advanced,4.57,37922,34,Hindi,55.87,Python Basics
C0001100,Data Science Fundamentals Bootcamp,FutureLearn,Data Science,Beginner,4.43,37624,94,English,35.51,Statistics
C0001101,Crash Course in Cloud Computing,Udemy,Cloud Computing,Beginner,3.75,38209,13,English,85.19,Linear Algebra
C0001102,Blockchain Project-Based Bootcamp,Coursera,Blockchain,Intermediate,4.86,37924,36,English,64.48,Linear Algebra
C0001103,AI Project-Based Bootcamp,FutureLearn,AI,Intermediate,4.29,43373,73,French,72.11,Statistics
C0001104,Advanced Machine Learning Concepts,edX,Machine Learning,Advanced,4.04,36822,77,English,22.73,Python Basics
C0001105,Data Science Hands-on Workshop,NPTEL,Data Science,Beginner,3.9,28144,71,English,43.96,Python Basics
C0001106,Advanced Big Data Concepts,Skillshare,Big Data,Advanced,3.6,24964,95,Spanish,80.88,None
C0001107,Web Development Project-Based Bootcamp,FutureLearn,Web Development,Advanced,4.13,9051,50,English,8.29,Python Basics
C0001108,AI Hands-on Workshop,Udemy,AI,Advanced,3.82,37575,28,Spanish,45.21,None
C0001109,Blockchain Project-Based Bootcamp,NPTEL,Blockchain,Intermediate,4.69,24758,5,Hindi,97.3,None
C0001110,Data Science Hands-on Workshop,Coursera,Data Science,Beginner,3.79,9742,77,Spanish,18.08,Statistics
C0001111,Advanced AI Concepts,Skillshare,AI,Beginner,4.75,32499,85,Spanish,54.37,Basic Programming
C0001112,Crash Course in Machine Learning,NPTEL,Machine Learning,Advanced,3.83,24788,68,Hindi,26.66,Statistics
C0001113,Cloud Computing Project-Based Bootcamp,Skillshare,Cloud Computing,Advanced,4.71,8931,93,French,68.29,Statistics
C0001114,Complete Guide to Big Data,Udemy,Big Data,Advanced,4.71,37043,68,Spanish,3.2,Linear Algebra
C0001115,Crash Course in Cloud Computing,Skillshare,Cloud Computing,Beginner,3.53,48969,57,English,36.16,Basic Programming
C0001116,Advanced Machine Learning Concepts,NPTEL,Machine Learning,Beginner,4.88,39104,27,Hindi,32.74,Linear Algebra
C0001117,Cloud Computing Fundamentals Masterclass,Skillshare,Cloud Computing,Beginner,3.84,38219,81,French,74.13,Statistics
C0001118,Crash Course in Web Development,Skillshare,Web Development,Intermediate,4.58,27670,55,Spanish,78.62,Linear Algebra
C0001119,Cybersecurity Fundamentals using TensorFlow,NPTEL,Cybersecurity,Intermediate,4.33,7987,76,Spanish,85.13,Linear Algebra
C0001120,Mastering Cloud Computing Bootcamp,NPTEL,Cloud Computing,Beginner,4.84,14415,54,Hindi,49.75,None
C0001121,Data Science for Everyone,Udemy,Data Science,Intermediate,4.45,27489,77,English,44.52,None
C0001122,Blockchain for Everyone,FutureLearn,Blockchain,Beginner,4.39,32146,69,French,9.47,Linear Algebra
C0001123,Crash Course in Data Science,NPTEL,Data Science,Beginner,4.64,39479,73,English,66.19,None
C0001124,Mastering Big Data with Python,Udemy,Big Data,Beginner,4.44,24568,58,French,69.99,None
C0001125,Advanced Blockchain Concepts,Coursera,Blockchain,Advanced,4.95,35290,14,English,20.53,Linear Algebra
C0001126,Cybersecurity for Everyone,Coursera,Cybersecurity,Intermediate,3.94,38781,90,Hindi,30.83,Statistics
C0001127,Crash Course in Web Development,Coursera,Web Development,Intermediate,4.9,20768,21,Spanish,58.13,Python Basics
C0001128,Advanced Blockchain Concepts,FutureLearn,Blockchain,Advanced,4.53,33029,64,English,50.78,None
C0001129,Crash Course in Machine Learning,Skillshare,Machine Learning,Beginner,4.32,46671,80,Spanish,31.8,Python Basics
C0001130,Cloud Computing for Everyone,Skillshare,Cloud Computing,Intermediate,3.53,40500,46,Spanish,8.75,None
C0001131,Cloud Computing for Everyone,Skillshare,Cloud Computing,Advanced,3.88,48285,22,English,74.59,Python Basics
C0001132,Advanced AI Concepts,FutureLearn,AI,Advanced,4.11,46026,30,Spanish,17.38,Statistics
C0001133,Cloud Computing Hands-on Workshop,FutureLearn,Cloud Computing,Beginner,3.81,49145,51,Hindi,12.08,Python Basics
C0001134,Data Science Hands-on Workshop,edX,Data Science,Intermediate,3.68,32579,65,English,27.92,Linear Algebra
C0001135,Mastering Machine Learning using R,Skillshare,Machine Learning,Advanced,3.96,47375,38,French,45.7,None
C0001136,Complete Guide to Machine Learning,Skillshare,Machine Learning,Intermediate,4.61,24646,59,French,44.56,Basic Programming
C0001137,Cybersecurity for Everyone,edX,Cybersecurity,Advanced,4.25,31334,26,Spanish,44.41,None
C0001138,Complete Guide to AI,Coursera,AI,Advanced,3.97,27020,89,Spanish,94.83,Basic Programming
C0001139,Blockchain Fundamentals Essentials,FutureLearn,Blockchain,Advanced,4.3,36190,16,Hindi,48.35,None
C0001140,Crash Course in Machine Learning,NPTEL,Machine Learning,Intermediate,3.61,48496,48,French,82.62,None
C0001141,Web Development Hands-on Workshop,NPTEL,Web Development,Advanced,4.65,16810,24,French,66.24,Statistics
C0001142,Complete Guide to Blockchain,FutureLearn,Blockchain,Intermediate,4.14,37687,41,English,11.54,Python Basics
C0001143,Mastering Web Development using R,Skillshare,Web Development,Beginner,3.58,18771,99,English,20.26,Linear Algebra
C0001144,Cybersecurity for Everyone,Coursera,Cybersecurity,Intermediate,4.38,37479,90,Spanish,26.06,Statistics
C0001145,Web Development Project-Based Bootcamp,Udemy,Web Development,Advanced,4.67,35756,74,French,72.29,Statistics
C0001146,Complete Guide to Cybersecurity,Skillshare,Cybersecurity,Beginner,3.79,49723,83,French,75.56,Linear Algebra
C0001147,Cloud Computing for Everyone,Skillshare,Cloud Computing,Intermediate,4.69,11131,38,French,82.41,Python Basics
C0001148,Advanced Big Data Concepts,NPTEL,Big Data,Beginner,5,17703,16,French,92.16,Statistics
C0001149,Mastering Blockchain Masterclass,Skillshare,Blockchain,Intermediate,3.58,39937,66,Spanish,28.45,Basic Programming
C0001150,Crash Course in Machine Learning,edX,Machine Learning,Beginner,4.52,21692,35,English,46.56,None
C0001151,Cybersecurity for Everyone,NPTEL,Cybersecurity,Beginner,4.06,568,92,Hindi,11.89,Statistics
